Date,Close
1/9/1973,0.06543
1/10/1973,0.063721
1/11/1973,0.065186
1/12/1973,0.064941
1/15/1973,0.064209
1/16/1973,0.06543
1/17/1973,0.065674
1/18/1973,0.065674
1/19/1973,0.064453
1/22/1973,0.063721
1/23/1973,0.061523
1/24/1973,0.0625
1/26/1973,0.062012
1/29/1973,0.059814
1/30/1973,0.058838
1/31/1973,0.057861
2/1/1973,0.059082
2/2/1973,0.059082
2/5/1973,0.059082
2/6/1973,0.058838
2/7/1973,0.05957
2/8/1973,0.058594
2/9/1973,0.058594
2/12/1973,0.060547
2/13/1973,0.060547
2/14/1973,0.060547
2/15/1973,0.061523
2/16/1973,0.062988
2/20/1973,0.063965
2/21/1973,0.063721
2/22/1973,0.062012
2/23/1973,0.062256
2/26/1973,0.061768
2/27/1973,0.061279
2/28/1973,0.060547
3/1/1973,0.060059
3/2/1973,0.05957
3/5/1973,0.058105
3/6/1973,0.05542
3/7/1973,0.053955
3/8/1973,0.056641
3/9/1973,0.055908
3/12/1973,0.056152
3/13/1973,0.054443
3/14/1973,0.055664
3/15/1973,0.054688
3/16/1973,0.054199
3/19/1973,0.052979
3/20/1973,0.051758
3/21/1973,0.050781
3/22/1973,0.042236
3/23/1973,0.042725
3/26/1973,0.042969
3/27/1973,0.044678
3/28/1973,0.043945
3/29/1973,0.044189
3/30/1973,0.044434
4/2/1973,0.044678
4/3/1973,0.044678
4/4/1973,0.044678
4/5/1973,0.04248
4/6/1973,0.04248
4/9/1973,0.04248
4/10/1973,0.042725
4/11/1973,0.04248
4/12/1973,0.04248
4/13/1973,0.04248
4/16/1973,0.041748
4/17/1973,0.041748
4/18/1973,0.041504
4/19/1973,0.042725
4/23/1973,0.043945
4/24/1973,0.045166
4/25/1973,0.045166
4/26/1973,0.044922
4/27/1973,0.043945
4/30/1973,0.043701
5/1/1973,0.043457
5/2/1973,0.043213
5/3/1973,0.043213
5/4/1973,0.043945
5/7/1973,0.043457
5/8/1973,0.043457
5/9/1973,0.043945
5/10/1973,0.043945
5/11/1973,0.043457
5/14/1973,0.041748
5/15/1973,0.041504
5/16/1973,0.041504
5/17/1973,0.041992
5/18/1973,0.042236
5/21/1973,0.041748
5/22/1973,0.041748
5/23/1973,0.041016
5/24/1973,0.040527
5/25/1973,0.041992
5/29/1973,0.044189
5/30/1973,0.042969
5/31/1973,0.042969
6/1/1973,0.042969
6/4/1973,0.042969
6/5/1973,0.04248
6/6/1973,0.039063
6/7/1973,0.038818
6/8/1973,0.038818
6/11/1973,0.03833
6/12/1973,0.036621
6/13/1973,0.03418
6/14/1973,0.030029
6/15/1973,0.029297
6/18/1973,0.029541
6/19/1973,0.030518
6/20/1973,0.033691
6/21/1973,0.03418
6/22/1973,0.033447
6/25/1973,0.032227
6/26/1973,0.028809
6/27/1973,0.029541
6/28/1973,0.029297
6/29/1973,0.029541
7/2/1973,0.030518
7/3/1973,0.031494
7/5/1973,0.031494
7/6/1973,0.031494
7/9/1973,0.030518
7/10/1973,0.030273
7/11/1973,0.029785
7/12/1973,0.029297
7/13/1973,0.029297
7/16/1973,0.032715
7/17/1973,0.033203
7/18/1973,0.035156
7/19/1973,0.037109
7/20/1973,0.039551
7/23/1973,0.041748
7/24/1973,0.046875
7/25/1973,0.050293
7/26/1973,0.04834
7/27/1973,0.043701
7/30/1973,0.04541
7/31/1973,0.046875
8/1/1973,0.044434
8/2/1973,0.043701
8/3/1973,0.043213
8/6/1973,0.042969
8/7/1973,0.04248
8/8/1973,0.040527
8/9/1973,0.041016
8/10/1973,0.042236
8/13/1973,0.042236
8/14/1973,0.040527
8/15/1973,0.040527
8/16/1973,0.041016
8/17/1973,0.041992
8/20/1973,0.040039
8/21/1973,0.038818
8/22/1973,0.038818
8/23/1973,0.039063
8/24/1973,0.041016
8/27/1973,0.041748
8/28/1973,0.041992
8/29/1973,0.041992
8/30/1973,0.040771
8/31/1973,0.04126
9/4/1973,0.04248
9/5/1973,0.04248
9/6/1973,0.04248
9/7/1973,0.041992
9/10/1973,0.041992
9/11/1973,0.041016
9/12/1973,0.03833
9/13/1973,0.037842
9/14/1973,0.03833
9/17/1973,0.039063
9/18/1973,0.041016
9/19/1973,0.043457
9/20/1973,0.044922
9/21/1973,0.044922
9/24/1973,0.043701
9/25/1973,0.043945
9/26/1973,0.044434
9/27/1973,0.043945
9/28/1973,0.043945
10/1/1973,0.043701
10/2/1973,0.043213
10/3/1973,0.043457
10/4/1973,0.043945
10/5/1973,0.044678
10/8/1973,0.044434
10/9/1973,0.044434
10/10/1973,0.044189
10/11/1973,0.043945
10/12/1973,0.045898
10/15/1973,0.045898
10/16/1973,0.044922
10/17/1973,0.044922
10/18/1973,0.044922
10/19/1973,0.044922
10/22/1973,0.044434
10/23/1973,0.04541
10/24/1973,0.04541
10/25/1973,0.044922
10/26/1973,0.044922
10/29/1973,0.045898
10/30/1973,0.046875
10/31/1973,0.045898
11/1/1973,0.044922
11/2/1973,0.044434
11/5/1973,0.042236
11/6/1973,0.041504
11/7/1973,0.040771
11/8/1973,0.040771
11/9/1973,0.039795
11/12/1973,0.038574
11/13/1973,0.036133
11/14/1973,0.036133
11/15/1973,0.036377
11/16/1973,0.036377
11/19/1973,0.034424
11/20/1973,0.03125
11/21/1973,0.030518
11/23/1973,0.030518
11/26/1973,0.027832
11/27/1973,0.029297
11/28/1973,0.030273
11/29/1973,0.030518
11/30/1973,0.030273
12/3/1973,0.029053
12/4/1973,0.028809
12/5/1973,0.02832
12/6/1973,0.029053
12/7/1973,0.029785
12/10/1973,0.029541
12/11/1973,0.029053
12/12/1973,0.02832
12/13/1973,0.026123
12/14/1973,0.026123
12/17/1973,0.025146
12/18/1973,0.025879
12/19/1973,0.026367
12/20/1973,0.026367
12/21/1973,0.026367
12/24/1973,0.026367
12/26/1973,0.026367
12/27/1973,0.026123
12/28/1973,0.025391
12/31/1973,0.026123
1/2/1974,0.026611
1/3/1974,0.030762
1/4/1974,0.029785
1/7/1974,0.029785
1/8/1974,0.030762
1/9/1974,0.029785
1/10/1974,0.029785
1/11/1974,0.029785
1/14/1974,0.030273
1/15/1974,0.030273
1/16/1974,0.030273
1/17/1974,0.030273
1/18/1974,0.03125
1/21/1974,0.030518
1/22/1974,0.032715
1/23/1974,0.034424
1/24/1974,0.034424
1/25/1974,0.035156
1/28/1974,0.035156
1/29/1974,0.035156
1/30/1974,0.036133
1/31/1974,0.037109
2/1/1974,0.035156
2/4/1974,0.033691
2/5/1974,0.034668
2/6/1974,0.034668
2/7/1974,0.034668
2/8/1974,0.03125
2/11/1974,0.032959
2/12/1974,0.028564
2/13/1974,0.03125
2/14/1974,0.03125
2/15/1974,0.031738
2/19/1974,0.031006
2/20/1974,0.031006
2/21/1974,0.031738
2/22/1974,0.031494
2/25/1974,0.033203
2/26/1974,0.032715
2/27/1974,0.032715
2/28/1974,0.032715
3/1/1974,0.030273
3/4/1974,0.030273
3/5/1974,0.030518
3/6/1974,0.030762
3/7/1974,0.030762
3/8/1974,0.031494
3/11/1974,0.032715
3/12/1974,0.032715
3/13/1974,0.031494
3/14/1974,0.03125
3/15/1974,0.031494
3/18/1974,0.030762
3/19/1974,0.030029
3/20/1974,0.029785
3/21/1974,0.030518
3/22/1974,0.031006
3/25/1974,0.031006
3/26/1974,0.031006
3/27/1974,0.031006
3/28/1974,0.030518
3/29/1974,0.030518
4/1/1974,0.030518
4/2/1974,0.030762
4/3/1974,0.030518
4/4/1974,0.030518
4/5/1974,0.031006
4/8/1974,0.031982
4/9/1974,0.031982
4/10/1974,0.031738
4/11/1974,0.031738
4/15/1974,0.032227
4/16/1974,0.031738
4/17/1974,0.032227
4/18/1974,0.031982
4/19/1974,0.031738
4/22/1974,0.031738
4/23/1974,0.03125
4/24/1974,0.031006
4/25/1974,0.030762
4/26/1974,0.03125
4/29/1974,0.031006
4/30/1974,0.030762
5/1/1974,0.030273
5/2/1974,0.030273
5/3/1974,0.029785
5/6/1974,0.029785
5/7/1974,0.03125
5/8/1974,0.032715
5/9/1974,0.032227
5/10/1974,0.031738
5/13/1974,0.031738
5/14/1974,0.031494
5/15/1974,0.031494
5/16/1974,0.031982
5/17/1974,0.031738
5/20/1974,0.031494
5/21/1974,0.03125
5/22/1974,0.03125
5/23/1974,0.03125
5/24/1974,0.033691
5/28/1974,0.034424
5/29/1974,0.033936
5/30/1974,0.033203
5/31/1974,0.033203
6/3/1974,0.033447
6/4/1974,0.033447
6/5/1974,0.03418
6/6/1974,0.0354
6/7/1974,0.037109
6/10/1974,0.038574
6/11/1974,0.037109
6/12/1974,0.037354
6/13/1974,0.038086
6/14/1974,0.038574
6/17/1974,0.039063
6/18/1974,0.039063
6/19/1974,0.039063
6/20/1974,0.039063
6/21/1974,0.038818
6/24/1974,0.038086
6/25/1974,0.039063
6/26/1974,0.039063
6/27/1974,0.038086
6/28/1974,0.038086
7/1/1974,0.037842
7/2/1974,0.037598
7/3/1974,0.038086
7/5/1974,0.038086
7/8/1974,0.037598
7/9/1974,0.037598
7/10/1974,0.037354
7/11/1974,0.037842
7/12/1974,0.037842
7/15/1974,0.038086
7/16/1974,0.038086
7/17/1974,0.038086
7/18/1974,0.039063
7/19/1974,0.040039
7/22/1974,0.038574
7/23/1974,0.038574
7/24/1974,0.038574
7/25/1974,0.038086
7/26/1974,0.038086
7/29/1974,0.038086
7/30/1974,0.037598
7/31/1974,0.038086
8/1/1974,0.038086
8/2/1974,0.038086
8/5/1974,0.037598
8/6/1974,0.037598
8/7/1974,0.038086
8/8/1974,0.03833
8/9/1974,0.03833
8/12/1974,0.036377
8/13/1974,0.035645
8/14/1974,0.033203
8/15/1974,0.030518
8/16/1974,0.029785
8/19/1974,0.030029
8/20/1974,0.028809
8/21/1974,0.030029
8/22/1974,0.030518
8/23/1974,0.030518
8/26/1974,0.032227
8/27/1974,0.032959
8/28/1974,0.032959
8/29/1974,0.032227
8/30/1974,0.032227
9/3/1974,0.032471
9/4/1974,0.032227
9/5/1974,0.032715
9/6/1974,0.031982
9/9/1974,0.031982
9/10/1974,0.03125
9/11/1974,0.03125
9/12/1974,0.029541
9/13/1974,0.028564
9/16/1974,0.02832
9/17/1974,0.02832
9/18/1974,0.029053
9/19/1974,0.028564
9/20/1974,0.02832
9/23/1974,0.02832
9/24/1974,0.028809
9/25/1974,0.028809
9/26/1974,0.028809
9/27/1974,0.02832
9/30/1974,0.027588
10/1/1974,0.025146
10/2/1974,0.02417
10/3/1974,0.023438
10/4/1974,0.022461
10/7/1974,0.021729
10/8/1974,0.021484
10/9/1974,0.022217
10/10/1974,0.024902
10/11/1974,0.025391
10/14/1974,0.026367
10/15/1974,0.025879
10/16/1974,0.025879
10/17/1974,0.025879
10/18/1974,0.025879
10/21/1974,0.025879
10/22/1974,0.024658
10/23/1974,0.023926
10/24/1974,0.022949
10/25/1974,0.022705
10/28/1974,0.022705
10/29/1974,0.022705
10/30/1974,0.023926
10/31/1974,0.02417
11/1/1974,0.024902
11/4/1974,0.024902
11/5/1974,0.025146
11/6/1974,0.023926
11/7/1974,0.023438
11/8/1974,0.020508
11/11/1974,0.020264
11/12/1974,0.020264
11/13/1974,0.02002
11/14/1974,0.020508
11/15/1974,0.020508
11/18/1974,0.020508
11/19/1974,0.019531
11/20/1974,0.019531
11/21/1974,0.019531
11/22/1974,0.019531
11/25/1974,0.019287
11/26/1974,0.019287
11/27/1974,0.019531
11/29/1974,0.019531
12/2/1974,0.018799
12/3/1974,0.018066
12/4/1974,0.018311
12/5/1974,0.018311
12/6/1974,0.017578
12/9/1974,0.016357
12/10/1974,0.015625
12/11/1974,0.015625
12/12/1974,0.01709
12/13/1974,0.01709
12/16/1974,0.016602
12/17/1974,0.017578
12/18/1974,0.019531
12/19/1974,0.020264
12/20/1974,0.020264
12/23/1974,0.019531
12/24/1974,0.019531
12/26/1974,0.019531
12/27/1974,0.019531
12/30/1974,0.018066
12/31/1974,0.018555
1/2/1975,0.019531
1/3/1975,0.019287
1/6/1975,0.02002
1/7/1975,0.020264
1/8/1975,0.021973
1/9/1975,0.023193
1/10/1975,0.025635
1/13/1975,0.025391
1/14/1975,0.026367
1/15/1975,0.024902
1/16/1975,0.026367
1/17/1975,0.024414
1/20/1975,0.023682
1/21/1975,0.023926
1/22/1975,0.023926
1/23/1975,0.026123
1/24/1975,0.026367
1/27/1975,0.027344
1/28/1975,0.028564
1/29/1975,0.028809
1/30/1975,0.029297
1/31/1975,0.029297
2/3/1975,0.029785
2/4/1975,0.030029
2/5/1975,0.031738
2/6/1975,0.031982
2/7/1975,0.030273
2/10/1975,0.030273
2/11/1975,0.029297
2/12/1975,0.029297
2/13/1975,0.029297
2/14/1975,0.029541
2/18/1975,0.029541
2/19/1975,0.029053
2/20/1975,0.029053
2/21/1975,0.029053
2/24/1975,0.029053
2/25/1975,0.02832
2/26/1975,0.02832
2/27/1975,0.02832
2/28/1975,0.027588
3/3/1975,0.027344
3/4/1975,0.028564
3/5/1975,0.029297
3/6/1975,0.029297
3/7/1975,0.032471
3/10/1975,0.036133
3/11/1975,0.040283
3/12/1975,0.039795
3/13/1975,0.038818
3/14/1975,0.039063
3/17/1975,0.039063
3/18/1975,0.039063
3/19/1975,0.039063
3/20/1975,0.039551
3/21/1975,0.038574
3/24/1975,0.036621
3/25/1975,0.036133
3/26/1975,0.037109
3/27/1975,0.037598
3/31/1975,0.039063
4/1/1975,0.038574
4/2/1975,0.037109
4/3/1975,0.036133
4/4/1975,0.035645
4/7/1975,0.034668
4/8/1975,0.035156
4/9/1975,0.035156
4/10/1975,0.0354
4/11/1975,0.036133
4/14/1975,0.037109
4/15/1975,0.037598
4/16/1975,0.038574
4/17/1975,0.038818
4/18/1975,0.03833
4/21/1975,0.038574
4/22/1975,0.038574
4/23/1975,0.036377
4/24/1975,0.034912
4/25/1975,0.034424
4/28/1975,0.033936
4/29/1975,0.033691
4/30/1975,0.033447
5/1/1975,0.033447
5/2/1975,0.033447
5/5/1975,0.033936
5/6/1975,0.033691
5/7/1975,0.034912
5/8/1975,0.035156
5/9/1975,0.035156
5/12/1975,0.036377
5/13/1975,0.0354
5/14/1975,0.036865
5/15/1975,0.03833
5/16/1975,0.037842
5/19/1975,0.03833
5/20/1975,0.037842
5/21/1975,0.040039
5/22/1975,0.039795
5/23/1975,0.04126
5/27/1975,0.041504
5/28/1975,0.040527
5/29/1975,0.040771
5/30/1975,0.041016
6/2/1975,0.041016
6/3/1975,0.041748
6/4/1975,0.045898
6/5/1975,0.044434
6/6/1975,0.044434
6/9/1975,0.043457
6/10/1975,0.04248
6/11/1975,0.041016
6/12/1975,0.043701
6/13/1975,0.044922
6/16/1975,0.044922
6/17/1975,0.047119
6/18/1975,0.046631
6/19/1975,0.047119
6/20/1975,0.048584
6/23/1975,0.048584
6/24/1975,0.048584
6/25/1975,0.04834
6/26/1975,0.047852
6/27/1975,0.047363
6/30/1975,0.047607
7/1/1975,0.048828
7/2/1975,0.050293
7/3/1975,0.051514
7/7/1975,0.051025
7/8/1975,0.050537
7/9/1975,0.050537
7/10/1975,0.050293
7/11/1975,0.050049
7/14/1975,0.049561
7/15/1975,0.049561
7/16/1975,0.049805
7/17/1975,0.049561
7/18/1975,0.049805
7/21/1975,0.048828
7/22/1975,0.047852
7/23/1975,0.047852
7/24/1975,0.047852
7/25/1975,0.046875
7/28/1975,0.046387
7/29/1975,0.046875
7/30/1975,0.047607
7/31/1975,0.047852
8/1/1975,0.046387
8/4/1975,0.046387
8/5/1975,0.044922
8/6/1975,0.045654
8/7/1975,0.046875
8/8/1975,0.046875
8/11/1975,0.045898
8/12/1975,0.046387
8/13/1975,0.046387
8/14/1975,0.045898
8/15/1975,0.046387
8/18/1975,0.047363
8/19/1975,0.046875
8/20/1975,0.046387
8/21/1975,0.044922
8/22/1975,0.044922
8/25/1975,0.044922
8/26/1975,0.044922
8/27/1975,0.044922
8/28/1975,0.044922
8/29/1975,0.045898
9/2/1975,0.045898
9/3/1975,0.04834
9/4/1975,0.048828
9/5/1975,0.050293
9/8/1975,0.049805
9/9/1975,0.048828
9/10/1975,0.046387
9/11/1975,0.046387
9/12/1975,0.046875
9/15/1975,0.04541
9/16/1975,0.045898
9/17/1975,0.045898
9/18/1975,0.04541
9/19/1975,0.047363
9/22/1975,0.04834
9/23/1975,0.048828
9/24/1975,0.048828
9/25/1975,0.047852
9/26/1975,0.047363
9/29/1975,0.047852
9/30/1975,0.047852
10/1/1975,0.046387
10/2/1975,0.046875
10/3/1975,0.047363
10/6/1975,0.049316
10/7/1975,0.052734
10/8/1975,0.05127
10/9/1975,0.051758
10/10/1975,0.056152
10/13/1975,0.055176
10/14/1975,0.057129
10/15/1975,0.058594
10/16/1975,0.056641
10/17/1975,0.056152
10/20/1975,0.053223
10/21/1975,0.055176
10/22/1975,0.054688
10/23/1975,0.054199
10/24/1975,0.055664
10/27/1975,0.058105
10/28/1975,0.058594
10/29/1975,0.055664
10/30/1975,0.055176
10/31/1975,0.055176
11/3/1975,0.057129
11/4/1975,0.058105
11/5/1975,0.058105
11/6/1975,0.056641
11/7/1975,0.058105
11/10/1975,0.058594
11/11/1975,0.058594
11/12/1975,0.05957
11/13/1975,0.060547
11/14/1975,0.060547
11/17/1975,0.061523
11/18/1975,0.060547
11/19/1975,0.058594
11/20/1975,0.060059
11/21/1975,0.060547
11/24/1975,0.05957
11/25/1975,0.05957
11/26/1975,0.058594
11/28/1975,0.058594
12/1/1975,0.05957
12/2/1975,0.058594
12/3/1975,0.055664
12/4/1975,0.053711
12/5/1975,0.053711
12/8/1975,0.054199
12/9/1975,0.053711
12/10/1975,0.056641
12/11/1975,0.054688
12/12/1975,0.053711
12/15/1975,0.055176
12/16/1975,0.053711
12/17/1975,0.054688
12/18/1975,0.054688
12/19/1975,0.053711
12/22/1975,0.051758
12/23/1975,0.049316
12/24/1975,0.050781
12/26/1975,0.05127
12/29/1975,0.051758
12/30/1975,0.051758
12/31/1975,0.05127
1/2/1976,0.050781
1/5/1976,0.050293
1/6/1976,0.054199
1/7/1976,0.053711
1/8/1976,0.054199
1/9/1976,0.054688
1/12/1976,0.053711
1/13/1976,0.054199
1/14/1976,0.053223
1/15/1976,0.054688
1/16/1976,0.056152
1/19/1976,0.056152
1/20/1976,0.056641
1/21/1976,0.056152
1/22/1976,0.055664
1/23/1976,0.056641
1/26/1976,0.056641
1/27/1976,0.055664
1/28/1976,0.054199
1/29/1976,0.052246
1/30/1976,0.053223
2/2/1976,0.053711
2/3/1976,0.054199
2/4/1976,0.053711
2/5/1976,0.053223
2/6/1976,0.052246
2/9/1976,0.050781
2/10/1976,0.05127
2/11/1976,0.053711
2/12/1976,0.053223
2/13/1976,0.052734
2/17/1976,0.051758
2/18/1976,0.05127
2/19/1976,0.053711
2/20/1976,0.056152
2/23/1976,0.056152
2/24/1976,0.057617
2/25/1976,0.061523
2/26/1976,0.061523
2/27/1976,0.059082
3/1/1976,0.05957
3/2/1976,0.061035
3/3/1976,0.0625
3/4/1976,0.060059
3/5/1976,0.060547
3/8/1976,0.060059
3/9/1976,0.060547
3/10/1976,0.0625
3/11/1976,0.061523
3/12/1976,0.0625
3/15/1976,0.061035
3/16/1976,0.05957
3/17/1976,0.060059
3/18/1976,0.05957
3/19/1976,0.059082
3/22/1976,0.061523
3/23/1976,0.062012
3/24/1976,0.063477
3/25/1976,0.062988
3/26/1976,0.063477
3/29/1976,0.062988
3/30/1976,0.062012
3/31/1976,0.063965
4/1/1976,0.063965
4/2/1976,0.063477
4/5/1976,0.064453
4/6/1976,0.064941
4/7/1976,0.066406
4/8/1976,0.064453
4/9/1976,0.064453
4/12/1976,0.062988
4/13/1976,0.062988
4/14/1976,0.062012
4/15/1976,0.060547
4/19/1976,0.05957
4/20/1976,0.060547
4/21/1976,0.061035
4/22/1976,0.057129
4/23/1976,0.055176
4/26/1976,0.055664
4/27/1976,0.056152
4/28/1976,0.058105
4/29/1976,0.056641
4/30/1976,0.056152
5/3/1976,0.056152
5/4/1976,0.055664
5/5/1976,0.057129
5/6/1976,0.057129
5/7/1976,0.056641
5/10/1976,0.057617
5/11/1976,0.058594
5/12/1976,0.059082
5/13/1976,0.059082
5/14/1976,0.058594
5/17/1976,0.058105
5/18/1976,0.058105
5/19/1976,0.057617
5/20/1976,0.058594
5/21/1976,0.057617
5/24/1976,0.057129
5/25/1976,0.055664
5/26/1976,0.055664
5/27/1976,0.055176
5/28/1976,0.053711
6/1/1976,0.05127
6/2/1976,0.054688
6/3/1976,0.053711
6/4/1976,0.052246
6/7/1976,0.05127
6/8/1976,0.05127
6/9/1976,0.051758
6/10/1976,0.051758
6/11/1976,0.053223
6/14/1976,0.057129
6/15/1976,0.055176
6/16/1976,0.056641
6/17/1976,0.056641
6/18/1976,0.054688
6/21/1976,0.054688
6/22/1976,0.054199
6/23/1976,0.051758
6/24/1976,0.052246
6/25/1976,0.051758
6/28/1976,0.047852
6/29/1976,0.050781
6/30/1976,0.053711
7/1/1976,0.054688
7/2/1976,0.054688
7/6/1976,0.054688
7/7/1976,0.052734
7/8/1976,0.053711
7/9/1976,0.054199
7/12/1976,0.055176
7/13/1976,0.052734
7/14/1976,0.051758
7/15/1976,0.051758
7/16/1976,0.05127
7/19/1976,0.05127
7/20/1976,0.049805
7/21/1976,0.050293
7/22/1976,0.049316
7/23/1976,0.047852
7/26/1976,0.046387
7/27/1976,0.047363
7/28/1976,0.046875
7/29/1976,0.046387
7/30/1976,0.046875
8/2/1976,0.048828
8/3/1976,0.050293
8/4/1976,0.052246
8/5/1976,0.052246
8/6/1976,0.051758
8/9/1976,0.052734
8/10/1976,0.052246
8/11/1976,0.052246
8/12/1976,0.052734
8/13/1976,0.052246
8/16/1976,0.051758
8/17/1976,0.052734
8/18/1976,0.052246
8/19/1976,0.053223
8/20/1976,0.053711
8/23/1976,0.054688
8/24/1976,0.053711
8/25/1976,0.057617
8/26/1976,0.057129
8/27/1976,0.056152
8/30/1976,0.057617
8/31/1976,0.057617
9/1/1976,0.058105
9/2/1976,0.058594
9/3/1976,0.058105
9/7/1976,0.057617
9/8/1976,0.056641
9/9/1976,0.056641
9/10/1976,0.057617
9/13/1976,0.057129
9/14/1976,0.056152
9/15/1976,0.056641
9/16/1976,0.057617
9/17/1976,0.057617
9/20/1976,0.057617
9/21/1976,0.060547
9/22/1976,0.061035
9/23/1976,0.061035
9/24/1976,0.060547
9/27/1976,0.0625
9/28/1976,0.05957
9/29/1976,0.060547
9/30/1976,0.060547
10/1/1976,0.05957
10/4/1976,0.059082
10/5/1976,0.058594
10/6/1976,0.057617
10/7/1976,0.057129
10/8/1976,0.057129
10/11/1976,0.056641
10/12/1976,0.057617
10/13/1976,0.058594
10/14/1976,0.057129
10/15/1976,0.056641
10/18/1976,0.058105
10/19/1976,0.057617
10/20/1976,0.056641
10/21/1976,0.057617
10/22/1976,0.056641
10/25/1976,0.056152
10/26/1976,0.056641
10/27/1976,0.055664
10/28/1976,0.055176
10/29/1976,0.055664
11/1/1976,0.055664
11/3/1976,0.054199
11/4/1976,0.057129
11/5/1976,0.058105
11/8/1976,0.058594
11/9/1976,0.060059
11/10/1976,0.059082
11/11/1976,0.061035
11/12/1976,0.059082
11/15/1976,0.05957
11/16/1976,0.061035
11/17/1976,0.061035
11/18/1976,0.063477
11/19/1976,0.063477
11/22/1976,0.062012
11/23/1976,0.061523
11/24/1976,0.061035
11/26/1976,0.05957
11/29/1976,0.05957
11/30/1976,0.060059
12/1/1976,0.059082
12/2/1976,0.060059
12/3/1976,0.058594
12/6/1976,0.058594
12/7/1976,0.05957
12/8/1976,0.060059
12/9/1976,0.060547
12/10/1976,0.061523
12/13/1976,0.060059
12/14/1976,0.058594
12/15/1976,0.056641
12/16/1976,0.057617
12/17/1976,0.060059
12/20/1976,0.060059
12/21/1976,0.058105
12/22/1976,0.058594
12/23/1976,0.05957
12/27/1976,0.058594
12/28/1976,0.060059
12/29/1976,0.060547
12/30/1976,0.060547
12/31/1976,0.060547
1/3/1977,0.059082
1/4/1977,0.057617
1/5/1977,0.055664
1/6/1977,0.057617
1/7/1977,0.056641
1/10/1977,0.058105
1/11/1977,0.057129
1/12/1977,0.056152
1/13/1977,0.055664
1/14/1977,0.056152
1/17/1977,0.054688
1/18/1977,0.054199
1/19/1977,0.055176
1/20/1977,0.055176
1/21/1977,0.054199
1/24/1977,0.055176
1/25/1977,0.055176
1/26/1977,0.055664
1/27/1977,0.054688
1/28/1977,0.054688
1/31/1977,0.054199
2/1/1977,0.054688
2/2/1977,0.053711
2/3/1977,0.052734
2/4/1977,0.053223
2/7/1977,0.052734
2/8/1977,0.05127
2/9/1977,0.05127
2/10/1977,0.052246
2/11/1977,0.051758
2/14/1977,0.053711
2/15/1977,0.052246
2/16/1977,0.053711
2/17/1977,0.053223
2/18/1977,0.053223
2/22/1977,0.053711
2/23/1977,0.052734
2/24/1977,0.052246
2/25/1977,0.052734
2/28/1977,0.053223
3/1/1977,0.053711
3/2/1977,0.053223
3/3/1977,0.053223
3/4/1977,0.053223
3/7/1977,0.053223
3/8/1977,0.053223
3/9/1977,0.052734
3/10/1977,0.052734
3/11/1977,0.052734
3/14/1977,0.053711
3/15/1977,0.054199
3/16/1977,0.055664
3/17/1977,0.056152
3/18/1977,0.056641
3/21/1977,0.056152
3/22/1977,0.056152
3/23/1977,0.056152
3/24/1977,0.055176
3/25/1977,0.053711
3/28/1977,0.054199
3/29/1977,0.052734
3/30/1977,0.053711
3/31/1977,0.054199
4/1/1977,0.052734
4/4/1977,0.05127
4/5/1977,0.05127
4/6/1977,0.050781
4/7/1977,0.050781
